"id","related","mention_id","table_id","checked"
125900,True,79504,157710,True
214544,True,135177,236990,False
61541,True,38399,80906,False
60826,True,38029,80604,False
35861,True,21913,42383,False
182012,True,112957,209915,False
235337,True,147197,265939,True
138564,True,87515,167517,False
261372,True,166124,284737,False
130971,False,82881,161104,True
186061,True,115610,213813,False
266592,True,169534,292148,False
171912,False,106745,198915,True
261693,True,166312,286878,False
135182,True,85006,165042,False
229287,True,142689,259480,False
16076,True,9803,13675,False
255911,True,161685,281423,False
171568,False,106560,198240,True
214541,True,135174,236988,False
301217,True,192780,324463,False
219440,True,137465,240251,True
194420,True,121999,219855,False
217329,False,135966,237937,True
130977,True,82891,161122,False
151914,True,94169,180367,True
16744,True,10367,14256,False
300048,True,191730,323677,False
29479,True,18408,32050,True
11396,True,6826,8920,True
16845,True,10433,14412,False
79159,True,49669,102129,False
195368,True,122718,220734,False
191796,True,119909,218376,False
16672,True,10295,14191,False
218749,True,136987,239319,False
250182,True,157909,277353,False
95757,True,61014,116689,False
234862,True,146851,265409,False
231033,True,143767,262392,True
164788,True,101880,190261,False
174823,True,108405,202506,False
265334,False,168517,290458,True
251540,True,158676,278361,False
229298,True,142700,259483,False
177204,True,109983,205073,False
174170,True,107927,201765,False
16081,True,9810,13678,False
144820,True,91082,175618,False
192303,True,120242,218536,False
179447,True,111273,208201,False
94980,True,60461,116174,True
144948,True,91165,175675,False
81329,True,51262,103859,True
230751,True,143520,262316,False
217560,True,136111,238402,False
211437,True,133032,234852,False
295,True,207,217,True
241723,True,151999,269664,False
36654,True,22341,42598,False
30889,True,19264,35268,False
266585,True,169527,292088,False
251342,True,158510,278266,False
47319,True,29850,69689,False
218814,True,137023,239678,False
35855,True,21908,42383,True
185436,True,115286,212765,True
174016,True,107812,201318,False
194985,True,122443,220200,False
255874,True,161653,281285,False
265228,True,168397,290429,False
181916,True,112905,209874,False
186084,True,115618,213813,False
252843,True,159492,279291,False
187194,True,116549,214581,False
257989,True,163414,282175,False
17498,True,10884,15123,True
217386,True,136005,238027,False
252790,True,159446,279261,False
261376,True,166122,284737,False
241202,True,151633,269239,False
78985,True,49607,102055,False
164762,True,101865,190232,False
159614,True,98273,186056,False
231581,True,144131,262716,False
175858,True,109052,203624,False
170103,True,105518,196619,False
51672,True,33297,72890,True
16026,True,9770,13569,True
185421,True,115278,212696,False
173978,True,107778,201213,True
243341,True,153256,271231,True
261032,True,165884,284475,True
250258,True,157961,277836,False
193447,False,121147,219122,True
91635,True,58291,113722,False
115037,True,73318,137003,False
281492,True,179187,304249,False
143819,True,90442,174242,True
31550,True,19500,36378,False
115131,True,73398,137121,False
293304,True,186877,318512,False
66150,False,40802,87011,True
289319,True,183759,316632,True
266479,True,169470,291606,False
91634,True,58290,113722,False
78481,True,49196,101240,False
257963,True,163388,282145,False
25366,True,16013,21816,False
15992,True,9748,13517,False
249724,True,157607,276616,False
250176,True,157907,277353,False
83784,True,52292,106591,False
171775,True,106645,198642,False
222875,True,139448,242986,False
11675,True,7023,9440,True
263247,True,167378,288684,True
270821,True,172079,297442,False
257983,True,163408,282168,False
178837,True,110967,207367,False
19053,True,11635,16743,False
238502,True,149443,267999,True
52051,True,33579,73274,False
212612,True,134041,235669,False
134943,True,84818,164871,True
100934,True,64330,121600,False
195362,True,122714,220726,False
177052,True,109882,204906,True
147325,True,92712,177851,False
251505,True,158644,278330,False
245997,True,155296,273183,False
25022,True,15828,20378,False
16806,True,10402,14312,False
238147,True,149230,267909,False
217513,True,136076,238258,False
99024,True,63504,119212,False
231365,True,144042,262644,False
138888,True,87748,167723,False
261676,True,166295,286868,False
243298,True,153242,271222,True
297807,False,189792,322263,True
302708,True,193857,325253,True
243416,True,153325,271237,False
230576,True,143419,262068,False
214539,True,135172,236988,False
159106,True,98175,185472,False
197855,True,124519,222517,False
2299,True,1587,1275,False
279342,True,177977,303351,False
138706,True,87625,167640,False
82109,True,51618,105667,False
302685,True,193835,325250,False
71882,True,44503,93357,False
195366,True,122713,220726,False
135239,True,85077,165091,False
242848,True,152926,270710,False
267384,True,170098,292957,False
65470,False,40298,85290,True
66625,False,41133,88318,True
231039,True,143780,262393,False
50672,True,32540,72199,False
107265,False,67827,128246,True
82110,True,51619,105667,False
194935,True,122407,220132,False
165694,True,102313,191341,False
92818,True,59111,114699,False
171942,True,106770,199036,False
194545,True,122119,219884,False
210743,True,132506,234457,False
230434,True,143301,261788,False
217515,True,136078,238258,False
225544,True,140535,252909,False
251557,False,158689,278369,True
178802,True,110932,207290,False
285017,False,181693,306980,True
203851,True,128112,227378,False
153603,True,95432,181627,False
52054,True,33576,73274,False
297304,True,189386,321740,False
176531,True,109432,204395,False
25186,True,15917,20833,False
11709,True,7054,9476,True
176544,True,109448,204415,False
233467,True,145775,264676,False
128826,True,81575,159499,False
284898,True,181596,306858,False
165120,True,102066,190767,False
36821,True,22501,42683,False
235529,True,147376,265996,True
177495,True,110152,205426,True
25196,True,15922,20872,False
25352,True,15999,21622,False
87436,False,55015,110538,True
37204,True,22889,42839,False
185500,True,115335,212918,False
183631,True,114375,211010,False
214537,True,135170,236985,False
42793,True,26321,57024,False
174159,True,107917,201700,False
171911,False,106743,198915,True
153827,True,95464,181832,False
222856,False,139441,242973,True
67731,True,41856,90785,True
270735,True,172033,297303,False
19056,True,11640,16779,False
76923,True,48152,97658,False
16827,True,10413,14365,False
75424,True,47153,96418,False
265329,True,168512,290458,False
16746,True,10369,14256,False
98259,True,62888,118701,False
154177,True,95515,182175,False
87365,True,54964,110475,False
35978,True,21967,42419,True
11318,True,6759,8694,True
11310,True,6756,8653,False
55950,True,35516,76453,True
134915,True,84793,164827,True
25841,True,16295,22859,False
227333,True,141488,258378,False
297319,True,189401,321742,False
34831,True,21195,41740,False
231040,True,143781,262393,True
159383,True,98234,185804,False
238139,True,149220,267901,False
170188,True,105566,196665,False
89198,True,56427,111995,True
56589,True,35829,76713,False
194419,True,121998,219855,False
175420,False,108718,203143,True
16741,True,10356,14241,False
4394,True,3122,3440,False
3098,True,2087,1769,False
250119,True,157881,277115,False
229299,True,142701,259483,False
174034,True,107830,201402,True
51904,True,33465,73007,False
16062,True,9790,13625,False
241286,True,151665,269304,True
266519,True,169491,291728,False
176498,True,109399,204362,False
261702,True,166321,286889,False
230578,True,143421,262068,False
302734,True,51194,104185,True
159421,True,98241,185848,False
34369,True,20885,41462,False
250179,True,157908,277353,False
251543,True,158679,278361,False
234859,True,146848,265409,True
81465,True,51328,104266,True
11673,True,7022,9440,True
154135,True,95511,182145,False
174779,True,108367,202426,False
168184,True,104266,193759,True
261692,True,166311,286876,True
48853,True,31115,70698,False
302732,True,85186,165206,True
114909,True,73191,136927,False
16837,True,10424,14392,False
210547,True,132419,234372,True
219708,True,137705,240482,True
48772,True,31040,70560,True
34364,True,20881,41450,False
224896,True,140309,249005,True
186951,True,116360,214406,False
187186,True,116553,214581,False
14505,True,8670,11679,False
28054,True,17566,28335,False
71997,True,44583,93532,False
162815,True,100475,188339,True
175100,True,108542,202765,False
47318,True,29849,69689,True
147321,True,92710,177851,False
272317,True,173082,298444,False
46171,True,28930,66501,False
79013,True,49614,102055,False
230526,True,143369,261954,False
174805,True,108403,202466,False
41622,True,25500,53141,False
160169,True,98642,186428,True
115092,True,73371,137082,False
14520,True,8679,11696,True
298916,False,190712,323121,False
16745,True,10368,14256,False
186988,True,116382,214419,False
94976,True,60456,116169,False
280213,True,178177,303582,False
12713,True,7614,10758,False
115143,True,73407,137143,False
153959,True,95488,181967,False
299265,False,191027,323389,True
29357,True,18363,31708,False
300096,True,191778,323683,False
249815,True,157643,276808,False
243252,True,153227,271213,False
75057,False,46845,96090,True
175291,True,108657,203075,True
194576,True,122140,219889,False
210640,True,132459,234412,False
122111,True,77103,153412,False
195015,True,122455,220232,False
54436,True,34832,75751,False
186126,True,115639,213868,False
148242,True,92973,178494,False
171289,True,106403,197597,False
75435,True,47170,96440,False
206347,True,130089,228553,False
25429,True,16048,22092,False
212657,True,134085,235749,False
25141,True,15898,20630,False
87406,True,54988,110503,False
174165,True,107931,201763,False
266527,True,169498,291788,False
56511,True,35768,76657,False
176528,True,109429,204392,True
76812,True,48063,97465,False
19051,True,11634,16743,False
254112,True,160140,280275,True
120391,True,76135,148662,False
260578,True,165574,284105,False
138560,True,87511,167517,False
54421,True,34817,75748,False
14548,True,8707,11729,False
50844,True,32698,72307,False
174904,True,108460,202602,True
125848,True,79477,157679,True
82112,True,51621,105629,True
138615,True,87562,167583,False
217306,True,135960,237918,False
4393,True,3121,3440,False
91596,True,58253,113714,False
218853,True,137049,239890,False
210650,True,132464,234414,False
135237,True,85076,165091,False
171620,False,106578,198331,True
91420,True,58136,113510,False
254120,True,160144,280276,True
230168,True,143193,261577,False
135212,True,85029,165057,True
276191,True,176000,301712,False
174210,True,107959,201860,False
193120,True,120846,219020,False
153825,True,95463,181832,False
135424,True,85200,165218,False
61634,True,38412,80936,False
16975,False,10533,14570,True
182969,True,113842,210469,True
71663,True,44380,93225,False
223598,True,139952,243865,True
246022,True,155324,273193,True
214179,False,134953,236782,True
174209,True,107958,201860,False
185680,True,115415,213240,False
191644,True,119801,218337,False
189357,True,118190,216767,False
289706,True,184120,316850,False
241258,True,151661,269295,True
192305,True,120246,218536,False
249808,True,157640,276786,False
14549,True,8708,11729,True
74961,True,46804,96064,False
214552,True,135185,237001,False
250228,True,157941,277684,False
276213,True,176020,301922,False
218808,True,137017,239619,False
66669,False,41152,88368,True
301177,True,192740,324343,False
14526,True,8685,11711,True
173909,True,107735,201090,False
177633,True,110259,205752,True
48836,True,31097,70646,False
173992,True,107791,201272,False
4411,True,3124,3440,False
219694,True,137691,240473,False
174226,True,107977,201910,True
153557,True,95399,181519,True
266589,True,169531,292118,False
301206,True,192769,324424,False
230549,True,143392,262020,False
230523,True,143366,261954,False
170187,True,105565,196665,False
153186,True,95109,181345,False
252761,False,159434,279252,True
217509,True,136072,238241,False
261031,True,165889,284475,True
194644,True,122177,219900,False
52050,True,33578,73274,False
210449,True,132358,234312,False
294019,True,187549,318727,True
194605,True,122151,219893,False
175170,True,108568,202816,False
15666,True,9475,12778,False
260128,True,165223,283740,True
210606,True,132449,234396,False
170170,True,105550,196654,False
32319,True,19934,39086,False
300093,True,191775,323683,False
289362,True,183784,316659,False
230143,True,143185,261538,False
261674,True,166293,286862,False
73457,True,45635,94842,False
15980,True,9739,13490,False
210519,True,132404,234362,False
31549,True,19499,36378,False
300092,True,191774,323683,False
171962,True,106785,199192,False
155421,True,96358,183253,False
67655,True,41799,90742,False
186984,True,116378,214419,False
25801,True,16261,22625,True
75390,True,47120,96349,False
186985,True,116379,214419,False
258332,True,163711,282890,False
249755,True,157625,276689,False
292469,True,186253,318213,False
87236,True,54848,110418,False
154173,True,95513,182175,False
81458,True,51327,104266,True
86953,True,54668,110016,False
255910,False,161684,281408,True
240164,True,150979,268601,False
250172,True,157904,277324,False
191768,True,119893,218364,False
99061,False,63539,119228,True
76936,True,48160,97699,False
297957,True,189936,322337,False
154279,True,95533,182278,False
174012,True,107808,201304,True
266610,True,169551,292299,False
98261,True,62890,118701,False
246004,True,155303,273185,True
230580,True,143423,262068,False
186109,False,115632,213845,True
270966,True,172159,297667,False
266481,False,169465,291606,True
83786,True,52294,106597,False
249760,True,157628,276714,False
191825,True,119916,218384,False
170200,True,105579,196689,False
137138,True,86443,166632,False
147047,True,92668,177759,True
124805,True,79023,157196,True
214525,True,135158,236973,False
159696,True,98281,186115,False
122070,True,77060,153209,True
292416,True,186239,318210,True
175209,True,108603,202895,True
274285,False,174493,299698,False
218837,True,137045,239859,False
4395,True,3123,3440,False
266480,False,169464,291606,True
218740,True,136980,239259,False
3322,True,2318,2031,False
206349,True,130091,228553,False
191932,True,119955,218408,False
212697,True,134114,235804,False
173988,True,107787,201253,False
231557,True,144122,262708,False
29538,True,18446,32278,True
233464,True,145772,264675,False
261374,True,166126,284737,False
257995,True,163420,282190,False
214555,True,135188,237008,False
175168,True,108566,202816,True
170209,True,105586,196699,False
16631,True,10254,14160,False
299807,True,191481,323644,False
187293,True,116628,214666,False
11641,True,7001,9411,False
2685,True,1855,1592,False
293305,True,186878,318512,False
75430,True,47159,96428,False
66651,True,41142,88348,False
37219,True,22901,42854,False
233469,True,145777,264677,False
29415,True,18384,31860,False
263285,True,167392,288693,True
16618,True,10236,14154,False
91136,True,57969,113332,False
174180,True,107946,201797,False
137161,True,86466,166653,False
44431,True,27484,62011,False
185818,True,115476,213377,False
177705,True,110313,206016,True
8893,False,5457,6790,True
135198,True,85018,165054,False
11189,True,6720,8485,True
191833,True,119918,218384,False
159065,True,98146,185389,False
77008,False,48203,97833,True
187095,True,116481,214497,False
49486,True,31641,71068,False
276152,True,175976,301503,False
28058,True,17570,28335,False
288666,True,183267,315804,False
161908,True,99738,187601,False
81203,True,51210,103719,False
164794,True,101883,190261,False
299586,True,191284,323558,True
170144,True,105542,196648,False
174789,True,108385,202452,False
160341,True,98774,186572,False
11312,True,6754,8653,False
171730,False,106631,198559,True
191907,True,119939,218397,False
191905,True,119938,218399,False
25149,True,15904,20702,False
214536,True,135169,236985,False
25350,True,15997,21622,False
230541,True,143384,262004,True
223141,True,139640,243271,False
266478,False,169469,291606,True
222853,True,139440,242973,False
246013,True,155312,273189,False
165122,True,102061,190767,False
79081,True,49631,102080,False
185830,True,115486,213377,False
159612,True,98272,186056,False
194418,True,121997,219855,False
25822,True,16276,22752,False
55924,True,35511,76416,True
25299,True,15965,21353,True
11623,True,6994,9411,True
174485,True,108184,202118,False
137131,True,86438,166626,False
115189,False,73449,137219,True
176576,True,109492,204437,True
240118,True,150936,268581,False
182701,True,113583,210370,False
125919,True,79506,157714,True
176517,True,109418,204390,True
124793,True,79012,157190,True
223605,True,139953,243923,True
25812,True,16266,22680,False
174239,True,107988,201936,False
174052,True,107841,201464,False
173993,True,107794,201244,False
135241,True,85078,165091,False
16078,True,9805,13675,False
86955,True,54661,110015,False
15997,True,9753,13558,False
48504,True,30799,70422,False
50826,True,32682,72277,False
11063,True,6662,8125,False
230545,True,143388,262004,False
281499,True,179194,304251,False
65436,True,40278,85285,False
162813,True,100473,188339,False
8892,True,5455,6790,False
297,False,209,217,True
261703,True,166322,286897,False
185545,True,115362,213082,False
138603,True,87554,167570,False
163520,False,101035,188856,True
185608,True,115380,213178,False
179442,True,111281,208201,False
11067,True,6663,8125,False
52053,True,33575,73274,False
152583,True,94664,180956,False
231486,True,144095,262686,False
214535,True,135168,236985,False
30890,True,19265,35268,False
115235,True,73479,137272,False
173916,True,107739,201090,True
79029,True,49616,102055,False
2290,True,1572,1270,False
16770,True,10386,14291,True
25263,True,15955,21239,False
297766,True,189769,322169,False
2678,True,1848,1581,False
289317,False,183758,316632,True
292431,True,186231,318210,False
147385,True,92733,177885,False
91419,True,58135,113510,False
11707,True,7052,9476,True
107351,True,67853,128377,True
177715,True,110325,206043,False
300843,True,192445,324030,False
165112,True,102067,190767,False
34715,True,21110,41688,False
16022,True,9768,13569,False
76938,True,48162,97713,False
173994,True,107792,201272,False
25152,True,15908,20755,True
27892,True,17430,27919,True
174022,True,107818,201352,False
117101,True,74495,141175,True
51920,True,33482,73015,False
14492,True,8655,11664,True
64768,True,39742,84643,False
120609,False,76192,149123,True
174208,True,107957,201831,False
64766,True,39740,84643,False
167830,True,104023,193255,True
299801,True,191476,323644,False
250229,True,157942,277684,False
267850,True,170496,293299,False
254127,True,160149,280279,False
217401,True,136016,238082,False
76927,True,48153,97658,False
255891,False,161667,281361,True
265277,False,168454,290436,True
250222,True,157935,277624,False
52601,True,34044,74856,False
244280,True,154000,271941,False
217332,True,135972,237951,False
163222,True,100803,188658,True
60824,True,38027,80600,False
297308,True,189390,321740,False
248768,True,156880,275660,False
11614,True,6990,9411,False
227205,True,141406,258247,False
284897,True,181595,306858,False
175293,False,108658,203075,True
250158,True,157903,277294,False
231535,True,144115,262701,False
117354,False,74588,141653,True
252754,True,159428,279250,False
217001,True,135680,237719,True
32320,True,19935,39086,False
50007,True,32024,71695,False
193141,True,120853,219022,False
251512,True,158652,278335,False
250235,True,157947,277714,False
151329,True,93834,180059,False
11412,True,6841,9021,True
66665,False,41151,88368,True
81199,True,51208,103719,False
144771,True,91043,175563,False
266476,False,169467,291606,True
285015,True,181691,306980,False
138605,True,87555,167570,False
56508,False,35771,76657,True
266598,True,169540,292158,False
2435,True,1711,1372,False
297819,False,189806,322289,True
194410,True,121989,219853,True
165690,True,102309,191341,False
175250,True,108629,203044,True
110067,True,69729,132947,False
38539,False,23413,44506,True
292467,True,186252,318213,False
75411,True,47139,96403,False
98,True,80,68,False
114917,True,73200,136935,False
164240,True,101605,189436,False
25316,True,15976,21518,False
186063,True,115613,213813,False
159725,True,98293,186180,False
212727,True,134144,235870,False
98993,True,63478,119190,False
91590,True,58261,113715,False
241434,True,151729,269397,True
64770,True,39744,84643,False
120496,True,76170,148995,False
94266,True,59950,115627,False
107229,True,67810,128152,True
172004,True,106798,199256,True
234901,True,146875,265433,False
230192,True,143198,261585,False
55780,True,35487,76349,True
48859,True,31122,70707,False
176548,True,109451,204415,False
291422,True,185421,317674,False
171282,True,106397,197582,False
176529,True,109430,204395,False
26,True,25,28,False
152426,True,94527,180762,False
17484,True,10879,15106,True
78981,True,49606,102055,False
25815,True,16269,22713,False
20397,True,12466,18016,False
218857,True,137050,239890,False
170198,True,105575,196677,False
182702,True,113584,210370,False
266611,True,169552,292299,False
170104,True,105519,196619,False
194573,True,122139,219889,False
89531,True,56717,112274,False
194412,True,121991,219853,False
231571,True,144127,262712,False
218750,True,136988,239319,True
195092,True,122506,220363,False
276195,True,176003,301773,False
212656,True,134088,235749,False
78478,True,49195,101240,False
194178,True,121749,219622,True
115230,True,73487,137272,False
79041,True,49618,102055,False
181885,True,112879,209866,False
71888,True,44505,93369,False
25824,True,16278,22752,False
174248,True,107992,201938,False
292451,True,186244,318213,False
37137,True,22821,42782,False
195094,True,122508,220363,False
154340,True,95548,182354,False
153996,True,95494,182011,False
266581,True,169524,292027,False
212659,True,134087,235749,True
159246,True,98210,185670,False
212720,True,134137,235854,False
194428,True,122007,219855,False
135422,True,85197,165218,False
120397,True,76139,148704,False
229296,True,142698,259482,False
269117,False,171167,294622,True
230151,True,143179,261538,False
153553,True,95398,181519,False
28649,True,18008,30466,False
55922,True,35510,76416,True
43610,True,26978,60083,False
2619,True,1824,1542,False
29536,True,18444,32276,False
255890,False,161666,281361,True
191841,True,119920,218384,False
17352,True,10820,15034,False
246038,True,155340,273201,False
25187,True,15918,20833,False
19455,True,11959,17136,False
260568,True,165570,284100,False
217437,True,136032,238149,False
44087,True,27329,60985,True
174799,True,108397,202466,True
159649,True,98275,186085,False
83785,True,52293,106597,False
2283,True,1576,1270,False
272788,True,173427,298656,False
186055,True,115609,213813,False
74970,True,46810,96064,False
297718,True,189748,322107,True
273088,True,173632,298911,False
272794,False,173432,298678,True
174238,True,107987,201932,False
266590,True,169532,292148,False
171311,True,106414,197600,True
16856,True,10443,14437,False
170173,True,105553,196661,False
227291,True,141458,258336,True
16749,True,10372,14256,True
252797,True,159450,279263,True
222021,True,138838,241836,False
47700,True,30150,69961,False
43614,True,26985,60096,False
175231,True,108618,202976,False
250246,True,157958,277805,False
301197,True,192760,324397,False
212674,True,134097,235779,False
55858,True,35497,76389,True
130769,True,82756,160805,True
130969,True,82879,161104,False
19467,True,11962,17136,True
217313,True,135957,237917,False
115255,True,73497,137305,False
16611,True,10241,14154,False
195367,True,122717,220734,False
301379,True,192919,324487,False
117703,True,74820,143240,True
217455,True,136041,238175,False
153597,True,95429,181593,False
6953,True,4182,5929,True
212582,True,134010,235621,False
250223,True,157936,277624,False
257985,True,163410,282170,False
210602,True,132447,234396,False
115265,True,73502,137323,False
88611,True,55917,111724,False
223510,True,139922,243551,True
181930,True,112904,209874,False
136142,True,85713,166176,True
302701,False,193850,325252,True
194596,False,122159,219894,True
120421,True,76147,148804,False
257997,True,163422,282190,False
197862,True,124517,222517,False
174005,True,107801,201285,False
174228,True,107979,201910,True
165118,False,102065,190767,True
231490,True,144096,262686,False
276196,True,176004,301773,False
135430,True,85205,165226,False
130974,True,82888,161120,False
186143,True,115646,213894,False
126463,True,79750,157921,False
4018,True,2851,3198,False
66158,False,40804,87011,True
171771,True,106644,198642,False
117356,False,74589,141653,True
11677,True,7024,9440,True
241433,True,151728,269397,False
271039,True,172201,297763,False
11638,True,7000,9411,False
137171,True,86470,166666,False
4019,True,2849,3198,False
47199,True,29739,69629,False
51903,True,33464,73007,False
183206,True,114022,210712,False
148079,True,92924,178416,False
299814,True,191489,323644,False
159708,True,98282,186147,False
214529,True,135162,236979,False
154070,True,95499,182072,False
11151,False,6706,8359,True
240160,True,150977,268601,False
92921,False,59172,114721,True
195311,True,122671,220663,False
194555,True,122129,219886,False
250174,True,157906,277353,True
154409,False,95552,182385,False
50827,True,32683,72277,True
178795,True,110924,207234,False
28056,True,17568,28335,False
78492,True,49197,101240,False
153938,True,95482,181938,False
50828,True,32681,72277,True
257994,True,163419,282182,False
272810,True,173446,298735,False
197858,True,124516,222517,False
148020,True,92896,178388,False
135180,True,85004,165042,False
224655,True,140259,248399,False
888,True,661,658,False
257980,True,163405,282168,False
261280,True,166072,284708,False
174108,True,107885,201598,False
248769,True,156881,275660,False
230752,False,143521,262316,True
301183,True,192746,324356,False
211927,False,133464,235106,True
257,True,192,193,False
173975,True,107779,201213,False
161909,False,99739,187601,True
235523,False,147362,265993,True
143768,True,90421,174154,False
7995,True,4728,6226,False
47844,True,30334,69996,True
230582,True,143425,262087,False
252791,True,159447,279261,True
92855,True,59148,114714,False
29539,True,18447,32278,False
148223,True,92964,178474,False
17294,True,10779,14977,False
174136,True,107900,201631,False
14545,True,8704,11729,True
17299,True,10776,14975,False
287011,True,182356,312399,False
11463,True,6872,9178,True
48835,True,31096,70646,False
231402,True,144055,262657,False
11569,True,6958,9379,True
218798,True,137010,239528,False
143375,True,90303,173649,True
14558,True,8717,11744,True
25351,True,15998,21622,False
75432,True,47161,96428,True
267863,True,170509,293311,False
237802,True,149000,267664,True
159309,True,98221,185745,False
47840,True,30322,69994,True
46158,True,28919,66456,False
135226,True,85036,165064,False
124802,True,79022,157196,True
146953,True,92570,177718,False
210493,True,132383,234342,False
270765,False,172050,297353,True
250214,True,157929,277533,False
155493,True,96419,183337,False
65418,True,40275,85284,True
223590,True,139951,243865,True
87405,False,54983,110496,True
222880,True,139451,243009,False
136137,True,85705,166158,False
257966,True,163391,282153,False
82102,True,51604,105638,True
19039,True,11621,16743,False
37179,True,22867,42821,True
14530,True,8690,11711,False
175832,True,109039,203613,False
114101,True,72605,136310,True
266608,True,169549,292267,False
214538,True,135171,236985,False
14569,True,8728,11771,False
261705,True,166324,286897,False
115134,True,73401,137121,False
176285,True,109272,204153,False
174234,True,107974,201910,False
174025,True,107822,201326,True
181989,True,112937,209898,False
16973,False,10535,14570,True
176490,True,109394,204353,False
250262,True,157962,277836,False
25849,True,16303,22920,False
137151,True,86454,166642,False
49499,True,31658,71072,False
230178,True,143202,261585,False
171283,True,106399,197583,False
11703,True,7048,9476,True
126032,True,79549,157745,False
16750,True,10364,14255,False
137099,True,86416,166600,True
171285,True,106400,197583,False
212721,True,134138,235854,False
168196,True,104291,193759,True
16728,True,10347,14235,False
26017,True,16394,23450,False
75429,True,47158,96428,False
138585,True,87538,167547,False
16074,True,9801,13654,False
11100,True,6678,8187,False
144800,True,91069,175592,False
15989,False,9745,13517,True
1381,False,1051,853,False
182716,False,113597,210378,True
301199,True,192762,324397,False
270858,True,172095,297481,False
67274,True,41567,90606,False
25306,True,15972,21402,False
20374,True,12453,18007,False
224625,True,140249,248240,False
186004,True,115587,213726,False
16748,True,10371,14256,True
194416,True,121995,219855,False
77039,True,48235,97899,False
174186,True,107949,201772,False
15994,True,9750,13538,False
162816,True,100476,188339,True
174008,True,107804,201304,False
176552,True,109454,204422,False
182013,True,112953,209915,False
163575,True,101092,188875,False
75448,True,47177,96445,False
230487,True,143334,261902,False
155500,True,96408,183337,True
75457,True,47186,96486,True
178853,True,110979,207465,False
174207,True,107956,201831,False
105604,True,66592,124621,False
48801,False,31075,70592,True
11573,True,6952,9379,True
35940,True,21963,42412,True
25204,True,15930,20946,False
159833,False,98412,186273,True
105037,True,66198,123628,False
73462,True,45638,94844,False
229286,True,142688,259480,False
155501,True,96409,183337,False
265326,True,168509,290458,False
276129,True,175961,301353,False
210424,True,132336,234306,False
235522,False,147361,265993,True
11656,True,7012,9440,True
159729,True,98294,186180,False
231589,True,144133,262716,False
174039,True,107832,201402,False
214534,True,135167,236985,False
241720,True,151996,269664,False
48872,True,31124,70730,False
212726,True,134143,235870,False
55947,True,35514,76430,False
17497,True,10883,15123,False
124815,True,79025,157201,True
120343,True,76129,148584,False
265335,False,168518,290458,True
16752,True,10366,14255,False
223513,True,139925,243551,True
86143,True,53998,108370,False
138599,True,87552,167570,False
64762,True,39745,84643,False
218732,True,136976,239199,False
137154,True,86457,166642,False
290836,True,184915,317362,False
214516,True,135152,236958,False
249711,True,157599,276572,False
246037,True,155334,273199,False
115050,True,73328,137030,False
3142,False,2111,1784,True
1365,True,1033,839,False
246040,True,155337,273201,False
15983,True,9738,13490,True
135210,True,85027,165057,False
171765,True,106643,198642,True
301200,True,192763,324410,False
234861,True,146850,265409,False
46172,True,28931,66501,False
67268,True,41561,90606,False
255150,True,161036,280975,False
286967,True,182345,312288,False
99034,False,63514,119216,True
16064,True,9792,13625,False
233456,True,145764,264673,False
47323,True,29861,69697,True
217505,True,136068,238241,False
31558,False,19508,36395,True
20403,True,12468,18019,False
241127,True,151587,269178,True
16662,True,10284,14184,False
4392,False,3120,3440,True
181991,True,112945,209905,False
249641,True,157575,276425,False
71890,True,44507,93369,False
191869,True,119929,218393,False
77073,True,48268,97978,False
289370,True,183792,316681,True
67734,True,41859,90788,True
120503,True,76173,148983,False
260559,True,165564,284102,False
301380,True,192920,324487,False
92828,True,59119,114702,False
254124,True,160146,280276,False
34404,True,20900,41486,False
194557,True,122131,219885,False
225439,False,140479,251803,True
218711,True,136966,239140,False
14527,True,8686,11711,True
246023,True,155319,273193,False
126036,True,79552,157752,False
135231,True,85057,165081,False
11628,True,6996,9411,True
301209,True,192772,324437,False
65456,True,40307,85291,False
171294,True,106405,197597,False
137109,True,86428,166618,False
125841,True,79475,157679,True
50856,True,32711,72331,False
231549,True,144120,262708,False
230543,True,143386,262004,False
217396,True,136013,238083,False
113751,False,72391,136033,True
110366,True,69964,133279,False
194429,True,122008,219855,False
174283,True,108000,201973,False
151333,True,93841,180061,False
53951,True,34453,75549,False
230557,True,143400,262020,False
230135,True,143171,261500,False
16352,True,10012,13786,False
214518,True,135150,236958,False
148078,True,92923,178416,False
115242,True,73489,137279,False
25267,True,15958,21309,False
261278,True,166071,284708,False
272789,True,173428,298656,False
266261,True,169281,291483,True
179450,True,111276,208201,False
217337,True,135976,237954,False
195879,False,123154,221115,True
156699,True,96970,184073,False
249747,True,157621,276674,False
185419,True,115277,212696,False
14491,True,8654,11664,True
174777,True,108365,202426,False
38540,False,23414,44506,True
214517,True,135149,236958,False
218849,True,137048,239890,False
182699,True,113581,210365,False
43611,True,26979,60083,False
206360,True,130096,228554,False
174024,True,107820,201352,False
268350,True,170903,293563,False
234860,True,146849,265409,True
217335,True,135974,237954,True
287260,True,182456,313573,True
243344,True,153257,271231,False
230700,False,143490,262233,True
36815,True,22499,42683,False
300,True,212,217,False
25261,True,15954,21239,False
185456,True,115296,212831,False
233463,True,145771,264675,True
252838,True,159490,279291,False
29537,True,18445,32278,False
197868,True,124520,222517,False
230544,True,143387,262004,False
174017,True,107813,201318,False
26084,True,16457,23591,False
75449,True,47178,96445,False
176880,True,109753,204613,False
